location,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
I08,9/19/16 12:01,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
I08,9/19/16 12:01,-80,-200,-200,-200,-76,-200,-200,-73,-200,-200,-200,-200,-200
I08,9/19/16 12:01,-80,-200,-200,-200,-73,-84,-200,-76,-200,-200,-200,-200,-200
I07,9/19/16 12:00,-80,-200,-200,-200,-78,-200,-200,-76,-200,-200,-200,-200,-200
I07,9/19/16 12:00,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
I07,9/19/16 12:00,-77,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I07,9/19/16 12:00,-200,-75,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
I07,9/19/16 12:00,-200,-81,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200
I07,9/19/16 12:00,-200,-77,-200,-200,-81,-200,-200,-77,-200,-200,-200,-200,-200
I06,9/19/16 12:00,-200,-82,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
I06,9/19/16 12:00,-200,-82,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
I06,9/19/16 11:59,-200,-77,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
I06,9/19/16 11:59,-200,-76,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
I05,9/19/16 11:59,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
I05,9/19/16 11:59,-200,-76,-85,-200,-75,-200,-200,-82,-200,-200,-200,-200,-200
I05,9/19/16 11:59,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
I05,9/19/16 11:59,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,9/19/16 11:58,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
I04,9/19/16 11:58,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,9/19/16 11:58,-200,-73,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
I03,9/19/16 11:58,-200,-73,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
I03,9/19/16 11:58,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,9/19/16 11:58,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
I03,9/19/16 11:58,-200,-70,-200,-86,-200,-87,-200,-200,-200,-200,-200,-200,-200
I03,9/19/16 11:58,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,9/19/16 11:57,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,9/19/16 11:57,-200,-78,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
I02,9/19/16 11:57,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
I02,9/19/16 11:57,-200,-68,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,9/19/16 11:57,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,9/19/16 11:56,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,9/19/16 11:56,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,9/19/16 11:56,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J08,8/4/16 13:10,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
J08,8/4/16 13:10,-200,-200,-200,-200,-72,-200,-200,-79,-200,-200,-200,-200,-200
J08,8/4/16 13:10,-200,-84,-200,-200,-74,-200,-200,-74,-200,-200,-200,-200,-200
J07,8/4/16 13:09,-200,-81,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
J07,8/4/16 13:09,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
J07,8/4/16 13:09,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
J07,8/4/16 13:09,-200,-200,-200,-200,-74,-80,-200,-200,-200,-200,-200,-200,-200
J06,8/4/16 13:09,-200,-75,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
J06,8/4/16 13:09,-200,-72,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200
J06,8/4/16 13:09,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J06,8/4/16 13:09,-200,-73,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
I06,8/4/16 13:08,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I06,8/4/16 13:08,-200,-73,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
I06,8/4/16 13:08,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
I06,8/4/16 13:08,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I08,8/4/16 13:07,-200,-77,-200,-200,-81,-200,-200,-81,-200,-200,-200,-200,-200
I08,8/4/16 13:07,-200,-77,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
I08,8/4/16 13:07,-200,-75,-200,-200,-78,-200,-200,-80,-200,-200,-200,-200,-200
I08,8/4/16 13:07,-200,-79,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
I08,8/4/16 13:07,-79,-200,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200
I08,8/4/16 13:07,-77,-200,-200,-200,-78,-200,-200,-76,-200,-200,-200,-200,-200
I08,8/4/16 13:07,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200
I08,8/4/16 13:07,-72,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200
I07,8/4/16 13:06,-200,-81,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
I07,8/4/16 13:06,-200,-200,-200,-200,-72,-200,-85,-200,-200,-200,-200,-200,-200
I07,8/4/16 13:06,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
I07,8/4/16 13:06,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
W15,7/21/16 12:14,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75
W15,7/21/16 12:14,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
W15,7/21/16 12:13,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
W15,7/21/16 12:13,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75
W15,7/21/16 12:13,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62
W15,7/21/16 12:13,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61
T15,7/21/16 12:13,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81
T15,7/21/16 12:12,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
R15,7/21/16 12:12,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-200
R15,7/21/16 12:12,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-79
R15,7/21/16 12:11,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200
R15,7/21/16 12:11,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-65,-200
R15,7/21/16 12:11,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-200
R15,7/21/16 12:11,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200
P15,7/21/16 12:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200
P15,7/21/16 12:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200
P15,7/21/16 12:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200
P15,7/21/16 12:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200
N15,7/21/16 12:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200
N15,7/21/16 12:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-80,-200
N15,7/21/16 12:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200
N15,7/21/16 12:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200
L15,7/21/16 12:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81,-200
L15,7/21/16 12:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70,-82,-200
L15,7/21/16 12:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-81,-81
L15,7/21/16 12:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-79,-200
L15,7/21/16 12:08,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200
J15,7/21/16 12:08,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-75,-200,-200
J15,7/21/16 12:07,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-85,-200,-200
G15,7/21/16 12:07,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200
G15,7/21/16 12:07,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200
E15,7/21/16 12:07,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200
E15,7/21/16 12:07,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200
D15,7/21/16 12:06,-200,-200,-200,-200,-200,-200,-200,-200,-59,-200,-200,-200,-200
D15,7/21/16 12:06,-200,-200,-200,-200,-200,-200,-200,-200,-59,-200,-200,-200,-200
D15,7/21/16 12:06,-200,-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200
D15,7/21/16 12:06,-200,-200,-200,-200,-200,-200,-200,-200,-57,-200,-200,-200,-200
J10,7/21/16 12:05,-200,-200,-200,-200,-77,-200,-200,-63,-200,-200,-200,-200,-200
J10,7/21/16 12:05,-200,-200,-200,-200,-200,-200,-200,-62,-200,-200,-200,-200,-200
J10,7/21/16 12:05,-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,-200
J10,7/21/16 12:05,-200,-80,-200,-200,-200,-200,-200,-62,-200,-79,-200,-200,-200
I10,7/21/16 12:05,-200,-200,-200,-200,-200,-200,-200,-60,-200,-200,-200,-200,-200
I10,7/21/16 12:05,-200,-200,-200,-200,-78,-200,-200,-69,-200,-200,-200,-200,-200
I10,7/21/16 12:05,-200,-200,-200,-200,-200,-200,-200,-71,-200,-80,-200,-200,-200
I10,7/21/16 12:05,-200,-200,-200,-200,-200,-200,-200,-67,-200,-81,-200,-200,-200
I07,7/21/16 12:04,-200,-200,-200,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200
I07,7/21/16 12:04,-200,-80,-200,-200,-68,-200,-200,-76,-200,-200,-200,-200,-200
I07,7/21/16 12:04,-200,-83,-200,-200,-68,-200,-200,-82,-200,-200,-200,-200,-200
I07,7/21/16 12:04,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
J07,7/21/16 12:03,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200
J07,7/21/16 12:03,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200
J07,7/21/16 12:03,-200,-200,-200,-200,-60,-200,-200,-77,-200,-200,-200,-200,-200
J07,7/21/16 12:03,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200
J02,7/21/16 12:02,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,7/21/16 12:02,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,7/21/16 12:01,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,7/21/16 12:01,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,7/21/16 12:01,-200,-60,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
J04,7/21/16 12:00,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,7/21/16 12:00,-200,-74,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
I04,7/21/16 12:00,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
F08,7/21/16 11:59,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
F08,7/21/16 11:59,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I06,5/25/16 10:30,-200,-68,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
I06,5/25/16 10:30,-200,-70,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
I06,5/25/16 10:30,-200,-71,-200,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200
I06,5/25/16 10:30,-200,-71,-200,-200,-73,-200,-200,-81,-200,-200,-200,-200,-200
I06,5/25/16 10:30,-200,-75,-200,-200,-80,-200,-200,-79,-200,-200,-200,-200,-200
I06,5/25/16 10:30,-200,-75,-200,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200
J06,5/25/16 10:30,-200,-73,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200
J06,5/25/16 10:30,-200,-78,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200
J06,5/25/16 10:29,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J06,5/25/16 10:29,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
J06,5/25/16 10:29,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J06,5/25/16 10:29,-200,-74,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
J06,5/25/16 10:29,-200,-72,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
J06,5/25/16 10:29,-200,-79,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200
K06,5/25/16 10:29,-200,-77,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
K06,5/25/16 10:29,-200,-79,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
K06,5/25/16 10:29,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K06,5/25/16 10:29,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
K06,5/25/16 10:29,-200,-200,-200,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200
K06,5/25/16 10:29,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
L06,5/25/16 10:28,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
L06,5/25/16 10:28,-200,-200,-200,-200,-78,-76,-200,-200,-200,-200,-200,-200,-200
L06,5/25/16 10:28,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
L06,5/25/16 10:28,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
L06,5/25/16 10:28,-200,-200,-200,-200,-79,-80,-200,-200,-200,-200,-200,-200,-200
L06,5/25/16 10:28,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200
L06,5/25/16 10:28,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
L06,5/25/16 10:28,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
L06,5/25/16 10:28,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:28,-200,-200,-200,-200,-81,-83,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:28,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:28,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:28,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:28,-200,-200,-200,-200,-81,-72,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:28,-200,-200,-200,-200,-78,-72,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:28,-200,-81,-200,-200,-80,-71,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:27,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:27,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
M06,5/25/16 10:27,-200,-200,-200,-200,-80,-77,-200,-200,-200,-200,-200,-200,-200
N06,5/25/16 10:27,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
N06,5/25/16 10:27,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
N06,5/25/16 10:27,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
N06,5/25/16 10:27,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
N06,5/25/16 10:27,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200
N06,5/25/16 10:27,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200
N06,5/25/16 10:27,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
N06,5/25/16 10:27,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
O06,5/25/16 10:27,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
O06,5/25/16 10:26,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200
O06,5/25/16 10:26,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
O06,5/25/16 10:26,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
O06,5/25/16 10:26,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
O06,5/25/16 10:25,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
O06,5/25/16 10:25,-200,-200,-200,-81,-200,-77,-200,-200,-200,-200,-200,-200,-200
O06,5/25/16 10:25,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
P06,5/25/16 10:25,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
P06,5/25/16 10:25,-200,-200,-200,-81,-200,-77,-200,-200,-200,-200,-200,-200,-200
P06,5/25/16 10:25,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
P06,5/25/16 10:25,-200,-200,-200,-80,-200,-80,-200,-200,-200,-200,-200,-200,-200
Q06,5/25/16 10:24,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
Q06,5/25/16 10:24,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
R06,5/25/16 10:23,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200
R06,5/25/16 10:23,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200
R06,5/25/16 10:23,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200
S06,5/25/16 10:23,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
S06,5/25/16 10:23,-200,-200,-200,-77,-200,-200,-82,-200,-200,-200,-200,-200,-200
S06,5/25/16 10:23,-200,-200,-200,-82,-200,-200,-78,-200,-200,-200,-200,-200,-200
S06,5/25/16 10:23,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200
S06,5/25/16 10:23,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S06,5/25/16 10:23,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200
U05,5/25/16 10:22,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
U05,5/25/16 10:22,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
U05,5/25/16 10:21,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
U05,5/25/16 10:21,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
T05,5/25/16 10:21,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
T05,5/25/16 10:21,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
T05,5/25/16 10:21,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200
T05,5/25/16 10:21,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
T05,5/25/16 10:21,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5/25/16 10:20,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5/25/16 10:20,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5/25/16 10:20,-200,-200,-200,-65,-200,-200,-82,-200,-200,-200,-200,-200,-200
S05,5/25/16 10:20,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5/25/16 10:20,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5/25/16 10:19,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5/25/16 10:19,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
R05,5/25/16 10:19,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
R05,5/25/16 10:19,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
R05,5/25/16 10:19,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
R05,5/25/16 10:19,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
R05,5/25/16 10:19,-200,-200,-200,-77,-200,-200,-81,-200,-200,-200,-200,-200,-200
R05,5/25/16 10:19,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200
R05,5/25/16 10:18,-200,-200,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200
R05,5/25/16 10:18,-200,-200,-200,-70,-200,-200,-81,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:18,-200,-81,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:18,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:18,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:17,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:17,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:17,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:17,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:17,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:17,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:17,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:17,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q05,5/25/16 10:17,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
P05,5/25/16 10:16,-200,-200,-200,-79,-200,-76,-200,-200,-200,-200,-200,-200,-200
P05,5/25/16 10:16,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
P05,5/25/16 10:16,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
P05,5/25/16 10:16,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
P05,5/25/16 10:16,-200,-200,-200,-80,-200,-80,-200,-200,-200,-200,-200,-200,-200
P05,5/25/16 10:16,-200,-200,-200,-76,-200,-79,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:16,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-77,-200,-75,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-80,-200,-74,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-73,-200,-80,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-79,-200,-78,-200,-200,-200,-200,-200,-200,-200
O05,5/25/16 10:15,-200,-200,-200,-80,-200,-77,-200,-200,-200,-200,-200,-200,-200
N05,5/25/16 10:14,-200,-200,-200,-79,-82,-200,-200,-200,-200,-200,-200,-200,-200
N05,5/25/16 10:14,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
N05,5/25/16 10:14,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
N05,5/25/16 10:14,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
N05,5/25/16 10:14,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
N05,5/25/16 10:14,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
M05,5/25/16 10:13,-200,-200,-200,-77,-200,-78,-200,-200,-200,-200,-200,-200,-200
M05,5/25/16 10:13,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
M05,5/25/16 10:13,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
M05,5/25/16 10:13,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
M05,5/25/16 10:13,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
L05,5/25/16 10:12,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L05,5/25/16 10:12,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L05,5/25/16 10:12,-200,-77,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
L05,5/25/16 10:12,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
L05,5/25/16 10:12,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
K05,5/25/16 10:12,-200,-81,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
K05,5/25/16 10:12,-200,-78,-200,-78,-200,-77,-200,-200,-200,-200,-200,-200,-200
K05,5/25/16 10:11,-200,-80,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
K05,5/25/16 10:11,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
